S,P,O
http://www.department14.university0.edu/undergraduateStudent202,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent344,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent93,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent59,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent248,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent393,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent151,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent95,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent71,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent161,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent81,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent83,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/graduateStudent2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent66,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/graduateStudent42,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent111,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/graduateStudent48,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent77,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent307,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent81,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent129,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent428,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent20,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent355,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent373,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/graduateStudent114,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/fullProfessor1,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent82,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent28,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent201,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent288,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent85,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent1,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent316,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent67,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent83,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent508,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent387,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/graduateStudent131,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/graduateStudent23,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent240,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/fullProfessor2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent29,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent74,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent36,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent56,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent137,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/lecturer3,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/graduateStudent91,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/assistantProfessor2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent25,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent348,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent186,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/graduateStudent91,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent321,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent360,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/graduateStudent92,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent23,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent225,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent260,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent137,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent223,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/graduateStudent88,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/graduateStudent8,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/graduateStudent133,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent232,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent278,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent95,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/associateProfessor2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent21,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent341,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent318,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent76,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent233,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent366,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent126,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent391,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent231,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/graduateStudent90,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent302,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent4,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent50,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent498,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent142,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent35,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent169,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent408,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent371,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent35,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent15,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent456,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent66,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent449,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent122,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent58,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent322,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent15,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent186,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent285,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent147,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent210,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/graduateStudent30,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent39,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent102,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent125,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent225,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/graduateStudent61,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent49,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent475,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent233,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent225,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent221,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent117,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/graduateStudent40,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent33,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent202,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent66,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent176,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent86,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent348,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/associateProfessor0,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent89,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent300,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent188,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent110,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent137,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/graduateStudent26,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent142,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent70,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/graduateStudent27,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/graduateStudent22,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent81,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent118,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent85,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent33,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/graduateStudent144,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
